customerID,Churn,customer_gender,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,phone_PhoneService,phone_MultipleLines,internet_InternetService,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,account_Contract,account_PaperlessBilling,account_PaymentMethod,account_Charges_Monthly,account_Charges_Total,Contas_Diarias
1010-DIAUQ,1,Male,0,0,0,5,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Bank transfer (automatic),96.5,492.55,3.1704312114989732
1013-QCWAM,0,Female,1,1,0,66,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,100.8,6690.75,3.3117043121149896
1015-JPFYW,0,Male,0,0,1,7,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.45,136.75,0.6390143737166324
1015-OWJKI,0,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.05,19.05,0.6258726899383984
1016-DJTSV,0,Male,1,0,0,8,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.7,572.85,2.2899383983572896
1017-FBQMM,0,Female,0,1,1,62,1,1,Fiber optic,0,1,0,1,1,1,One year,1,Credit card (automatic),106.05,6703.5,3.484188911704312
1020-JPQOW,0,Female,0,1,0,56,1,1,Fiber optic,0,1,1,1,0,0,Month-to-month,0,Electronic check,90.55,5116.6,2.9749486652977413
1022-RKXDR,0,Female,0,0,0,41,1,1,No,0,0,0,0,0,0,One year,1,Mailed check,24.85,962.25,0.8164271047227927
1023-BQXZE,0,Male,0,0,0,57,1,0,DSL,1,0,1,0,1,1,Two year,1,Bank transfer (automatic),74.35,4317.35,2.4427104722792605
1024-GUALD,1,Female,0,1,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.8,24.8,0.8147843942505134
1024-KPRBB,0,Female,0,0,0,38,1,0,Fiber optic,0,0,0,0,1,1,One year,1,Mailed check,89.1,3342.0,2.9273100616016423
1024-VRZHF,1,Male,0,1,0,11,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.95,825.7,2.462422997946612
1025-FALIX,0,Female,0,0,0,26,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),69.05,1815.65,2.268583162217659
1027-LKKQQ,0,Female,0,1,1,72,1,0,DSL,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),80.45,5886.85,2.643121149897331
1028-FFNJK,0,Male,1,1,0,30,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,101.5,2917.65,3.3347022587268995
1029-QFBEN,1,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.55,19.55,0.642299794661191
1031-IIDEO,1,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.85,70.85,2.3277207392197123
1032-MAELW,0,Female,0,1,1,68,1,1,DSL,1,1,1,1,0,1,One year,1,Electronic check,78.45,5333.35,2.5774127310061603
1035-IPQPU,0,Female,1,1,0,63,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,103.5,6479.4,3.40041067761807
1036-GUDCL,0,Male,0,1,1,60,1,0,DSL,1,1,0,1,1,1,Month-to-month,1,Credit card (automatic),79.05,4663.4,2.597125256673511
1038-RQOST,0,Male,0,1,1,19,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.6,414.95,0.6767967145790554
1038-ZAGBI,1,Female,0,1,1,12,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.8,229.6,0.6505133470225873
1041-RXHRA,1,Female,0,0,0,41,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),70.25,2868.05,2.308008213552361
1042-HFUCW,0,Female,0,0,1,25,1,0,DSL,0,1,0,1,0,0,One year,1,Credit card (automatic),54.75,1266.35,1.7987679671457906
1043-UXOVO,0,Female,0,0,0,71,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),113.15,7993.3,3.717453798767967
1043-YCUTE,1,Male,0,1,0,56,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),25.15,1327.15,0.8262833675564681
1045-LTCYT,0,Female,0,1,1,8,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),21.05,139.75,0.6915811088295688
1047-NNCBF,0,Male,0,0,0,20,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),70.55,1493.55,2.317864476386037
1047-RNXZV,0,Male,0,0,0,43,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.55,876.15,0.642299794661191
1049-FYSYG,0,Female,0,1,0,17,0,0,DSL,0,1,1,0,0,0,Month-to-month,1,Credit card (automatic),35.65,646.05,1.1712525667351128
1051-EQPZR,0,Female,0,1,1,44,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.6,780.25,0.6439425051334703
1051-GEJLJ,0,Female,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.5,27.55,0.6406570841889117
1052-QJIBV,0,Female,0,1,1,71,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.9,1397.3,0.6537987679671458
1053-MXTTK,0,Female,0,1,1,72,1,0,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),108.65,7726.35,3.569609856262834
1057-FOGLZ,0,Female,0,0,0,18,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.65,391.7,0.6455852156057494
1060-ENTOF,0,Female,1,1,0,67,1,1,Fiber optic,1,1,1,1,0,1,One year,1,Credit card (automatic),105.4,7035.6,3.462833675564682
1061-PNTHC,0,Female,0,1,1,56,1,1,Fiber optic,1,0,1,1,1,1,Month-to-month,1,Mailed check,109.6,5953.0,3.6008213552361394
1062-LHZOD,1,Male,0,1,1,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,69.9,69.9,2.2965092402464067
1063-DHQJF,0,Male,0,1,1,69,1,0,Fiber optic,0,1,0,1,1,0,Two year,1,Mailed check,92.15,6480.9,3.0275154004106777
1064-FBXNK,0,Male,0,1,1,1,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.85,19.85,0.6521560574948666
1066-JKSGK,1,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.15,20.15,0.6620123203285421
1069-QJOEE,0,Male,0,1,1,25,1,0,No,0,0,0,0,0,0,One year,0,Electronic check,19.9,505.45,0.6537987679671458
1069-XAIEM,1,Female,1,0,0,1,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.05,85.05,2.7942505133470226
1073-XXCZD,0,Male,0,1,0,55,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),25.7,1443.65,0.84435318275154
1074-AMIOH,0,Female,0,1,1,53,1,0,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Bank transfer (automatic),108.25,5935.1,3.5564681724845997
1074-WVEVG,0,Female,0,1,0,59,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.35,1267.0,0.6685831622176592
1075-BGWOH,1,Male,1,1,0,16,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,98.75,1587.55,3.24435318275154
1077-HUUJM,0,Female,0,0,1,7,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,71.05,472.65,2.3342915811088294
1078-TDCRN,0,Female,1,1,0,3,0,0,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,30.75,82.85,1.0102669404517455
1080-BWSYE,0,Male,1,1,0,64,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.65,1740.8,0.8427104722792608
1084-MNSMJ,0,Female,0,1,1,51,1,0,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),85.5,4421.95,2.809034907597536
1084-UQCHV,1,Male,0,0,1,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),69.75,69.75,2.291581108829569
1085-LDWAM,0,Female,0,1,1,69,1,0,No,0,0,0,0,0,0,One year,1,Credit card (automatic),20.35,1442.65,0.6685831622176592
1086-LXKFY,1,Female,0,1,1,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,69.1,69.1,2.270225872689938
1087-GRUYI,0,Male,0,1,0,38,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.4,743.5,0.6702258726899384
1087-UDSIH,1,Female,0,0,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.6,59.75,0.6439425051334703
1088-AUUZZ,0,Male,0,1,1,56,1,1,DSL,1,1,0,1,0,1,Two year,1,Credit card (automatic),75.85,4261.2,2.4919917864476386
1088-CNNKB,0,Male,0,1,0,63,1,1,DSL,1,1,1,1,0,1,One year,0,Credit card (automatic),80.0,5040.2,2.628336755646817
1089-HDMKP,0,Male,1,0,1,11,1,0,DSL,0,1,0,1,0,0,Month-to-month,1,Electronic check,54.55,601.25,1.7921971252566735
1089-XZWHH,0,Female,0,1,1,24,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,19.7,494.05,0.6472279260780287
1090-ESELR,0,Male,0,1,1,72,1,0,Fiber optic,1,1,0,1,1,1,Two year,0,Bank transfer (automatic),105.5,7611.55,3.46611909650924
1090-PYKCI,0,Female,0,1,1,69,1,1,Fiber optic,1,1,1,1,1,0,One year,1,Credit card (automatic),105.1,7234.8,3.452977412731006
1091-SOZGA,0,Female,0,1,1,56,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Credit card (automatic),99.8,5515.45,3.2788501026694044
1092-GANHU,1,Male,0,0,0,17,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,76.65,1313.55,2.518275154004107
1092-WPIVQ,0,Female,0,1,1,18,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,25.1,428.45,0.824640657084189
1093-YSWCA,0,Male,0,0,0,11,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.55,223.15,0.642299794661191
1094-BKOSX,0,Female,0,1,1,45,0,0,DSL,0,1,1,1,0,1,One year,0,Bank transfer (automatic),51.0,2264.5,1.675564681724846
1095-JUDTC,1,Female,1,0,0,47,1,1,Fiber optic,0,1,0,1,1,0,Month-to-month,1,Electronic check,95.05,4504.55,3.1227926078028747
1095-WGNGG,0,Female,0,1,0,61,1,1,Fiber optic,0,1,0,0,1,1,Two year,1,Bank transfer (automatic),101.05,5971.25,3.319917864476386
1096-ADRUX,0,Female,0,1,1,66,1,1,Fiber optic,0,0,0,0,0,0,One year,1,Bank transfer (automatic),74.25,4859.25,2.439425051334702
1097-FSPVW,0,Female,0,0,0,42,1,0,DSL,1,0,1,0,0,0,Month-to-month,0,Credit card (automatic),54.55,2455.05,1.7921971252566735
1098-KFQEC,0,Female,0,1,1,55,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.4,1083.0,0.6373716632443531
1098-TDVUQ,0,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),19.25,19.25,0.6324435318275154
1099-BTKWT,0,Female,0,1,0,68,0,0,DSL,1,0,1,0,1,1,One year,1,Electronic check,54.4,3723.65,1.7872689938398356
1099-GODLO,0,Female,0,1,1,1,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.35,20.35,0.6685831622176592
1100-DDVRV,0,Male,0,1,0,17,0,0,DSL,0,1,0,0,1,1,Month-to-month,1,Mailed check,49.8,836.35,1.6361396303901437
1101-SSWAG,0,Female,0,1,0,15,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,51.1,711.15,1.6788501026694045
1104-FEJAM,0,Male,0,1,1,28,1,1,DSL,0,1,0,0,0,1,Month-to-month,0,Electronic check,64.4,1802.15,2.115811088295688
1104-TNLZA,0,Male,1,1,0,28,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Electronic check,105.8,2998.0,3.475975359342916
1106-HRLKZ,0,Male,0,1,1,40,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.6,808.95,0.6439425051334703
1110-KYLGQ,0,Female,0,0,0,63,1,1,Fiber optic,1,1,1,0,1,1,Month-to-month,0,Credit card (automatic),108.25,6780.1,3.5564681724845997
1112-CUNAO,1,Female,1,0,0,15,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,0,Electronic check,89.85,1424.95,2.9519507186858314
1113-IUJYX,1,Female,0,1,0,14,1,0,Fiber optic,1,1,0,1,1,1,One year,0,Mailed check,105.95,1348.9,3.480903490759754
1114-CENIM,1,Male,0,0,1,54,1,1,DSL,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),55.0,3092.65,1.8069815195071868
1116-DXXDF,0,Male,0,0,0,39,1,0,Fiber optic,1,0,1,0,1,1,Two year,1,Electronic check,100.45,3801.7,3.300205338809035
1116-FRYVH,0,Female,0,1,1,48,0,0,DSL,1,1,0,1,0,0,Two year,0,Mailed check,39.4,1978.65,1.2944558521560574
1120-BMWUB,1,Female,0,0,0,16,1,0,DSL,0,1,0,1,0,0,Month-to-month,1,Mailed check,53.9,834.15,1.770841889117043
1121-QSIVB,0,Female,0,0,1,44,1,1,DSL,0,1,0,0,1,1,One year,1,Mailed check,77.55,3471.1,2.5478439425051334
1122-JWTJW,1,Male,0,1,1,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.65,70.65,2.3211498973305957
1122-YJBCS,0,Male,0,1,0,69,1,0,DSL,1,1,0,0,0,0,One year,1,Credit card (automatic),53.65,3804.4,1.7626283367556468
1125-SNVCK,0,Female,1,0,0,49,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,43.8,2106.05,1.4390143737166323
1131-ALZWV,0,Female,0,0,0,24,1,1,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),24.6,605.25,0.8082135523613964
1131-QQZEB,0,Male,1,1,0,71,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),23.95,1756.2,0.7868583162217659
1131-SUEKT,0,Male,0,1,1,61,1,0,Fiber optic,0,1,0,1,1,1,One year,1,Bank transfer (automatic),98.45,6145.2,3.2344969199178646
1133-KXCGE,0,Female,0,0,0,18,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.1,407.05,0.6603696098562629
1134-YWTYF,0,Male,0,1,0,27,1,0,DSL,0,1,0,1,0,0,Month-to-month,1,Electronic check,53.8,1389.85,1.7675564681724845
1135-HIORI,0,Female,0,1,1,64,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Electronic check,111.45,7266.95,3.6616016427104725
1135-LMECX,0,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.85,19.85,0.6521560574948666
1136-XGEQU,0,Female,0,1,1,50,1,1,DSL,0,1,1,1,1,1,One year,1,Credit card (automatic),84.15,4164.4,2.764681724845996
1137-DGOWI,0,Female,0,1,0,30,1,0,DSL,0,1,1,1,0,1,One year,0,Bank transfer (automatic),70.25,2198.9,2.308008213552361
1139-WUOAH,0,Male,0,0,0,57,0,0,DSL,0,0,1,1,1,1,Two year,0,Credit card (automatic),53.35,3090.05,1.7527720739219712
1140-UKVZG,0,Female,0,0,0,17,1,1,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,24.8,475.25,0.8147843942505134
1142-IHLOO,0,Female,0,0,0,51,1,0,Fiber optic,0,0,0,0,1,1,One year,0,Credit card (automatic),87.55,4475.9,2.8763860369609855
1142-WACZW,1,Male,0,0,0,2,0,0,DSL,0,0,0,1,0,0,Month-to-month,0,Bank transfer (automatic),29.85,75.6,0.9806981519507187
1143-NMNQJ,1,Female,0,0,0,2,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.7,169.8,2.815605749486653
1150-FTQGN,0,Female,0,1,1,60,1,1,Fiber optic,1,1,0,0,1,0,One year,0,Bank transfer (automatic),94.15,5811.8,3.093223819301848
1150-WFARN,1,Female,0,1,1,67,1,1,Fiber optic,1,0,1,1,1,1,Two year,1,Credit card (automatic),108.75,7156.2,3.572895277207392
1153-GNOLC,0,Male,0,0,0,33,0,0,DSL,0,1,0,0,1,0,One year,1,Electronic check,39.1,1309.0,1.284599589322382
1154-HYWWO,0,Male,0,0,0,38,1,0,DSL,1,1,0,1,1,0,One year,0,Mailed check,70.6,2708.2,2.319507186858316
1156-ZFYDO,0,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,19.75,19.75,0.648870636550308
1157-BQCUW,1,Male,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.95,74.95,2.462422997946612
1159-WFSGR,0,Female,0,1,1,16,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,20.4,321.4,0.6702258726899384
1162-ECVII,0,Male,1,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),109.75,7932.5,3.6057494866529773
1163-ONYEY,0,Male,0,1,1,41,1,1,DSL,1,1,1,0,1,0,Month-to-month,1,Credit card (automatic),74.55,3023.55,2.4492813141683776
1163-VIPRI,0,Female,0,1,1,65,1,1,Fiber optic,1,0,1,1,1,1,Two year,0,Electronic check,109.3,7337.55,3.590965092402464
1166-PQLGG,0,Female,0,1,1,72,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.55,1463.45,0.642299794661191
1167-OYZJF,0,Female,1,1,0,67,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),20.05,1263.05,0.6587268993839835
1169-SAOCL,0,Male,0,0,0,49,1,1,Fiber optic,0,1,0,1,1,1,One year,1,Bank transfer (automatic),106.65,5168.1,3.5039014373716633
1169-WCVAK,0,Male,0,1,0,19,1,1,Fiber optic,1,1,0,1,0,0,Month-to-month,1,Credit card (automatic),88.8,1672.35,2.917453798767967
1170-SASML,0,Female,0,1,0,69,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Bank transfer (automatic),85.4,5869.4,2.8057494866529775
1171-TYKUR,0,Male,0,1,0,47,1,1,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,25.4,1139.2,0.8344969199178645
1172-VIYBP,0,Male,0,1,1,53,1,1,DSL,1,1,0,0,0,1,Two year,0,Bank transfer (automatic),69.7,3686.05,2.2899383983572896
1173-NOEYG,0,Female,0,1,0,27,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,0,Bank transfer (automatic),90.15,2423.4,2.961806981519507
1173-XZPYF,0,Female,0,0,0,11,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,89.2,990.3,2.9305954825462015
1174-FGIFN,0,Female,0,1,1,28,1,1,Fiber optic,0,0,0,1,0,1,One year,1,Electronic check,90.45,2509.25,2.971663244353183
1177-XZBJL,0,Male,0,1,1,53,1,1,DSL,1,1,0,1,0,0,One year,0,Bank transfer (automatic),64.15,3491.55,2.1075975359342918
1178-PZGAB,0,Female,0,0,0,19,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),20.25,383.65,0.6652977412731006
1179-INLAT,0,Male,0,0,0,3,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,19.45,69.25,0.6390143737166324
1183-CANVH,0,Female,0,1,0,23,1,0,DSL,0,0,0,1,1,0,One year,0,Bank transfer (automatic),60.0,1347.15,1.9712525667351128
1184-PJVDB,1,Male,0,1,0,10,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,79.95,857.2,2.626694045174538
1187-WILMM,0,Male,0,1,1,63,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),89.4,5597.65,2.9371663244353186
1193-RTSLK,1,Female,0,0,0,38,1,0,Fiber optic,1,1,1,0,0,0,Month-to-month,1,Credit card (automatic),83.9,3233.6,2.7564681724846
1194-BHJYC,0,Male,0,1,0,61,0,0,DSL,1,0,1,1,1,1,Two year,1,Mailed check,62.15,3778.85,2.0418891170431213
1194-HVAIF,0,Female,0,1,0,27,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Credit card (automatic),95.0,2462.55,3.1211498973305956
1194-SPVSP,0,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.65,19.65,0.6455852156057494
1195-OIYEJ,1,Male,0,0,0,13,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,91.1,1135.7,2.993018480492813
1196-AMORA,1,Male,0,0,0,7,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,73.6,520.0,2.4180698151950715
1197-BVMVG,0,Female,1,0,0,4,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.45,294.45,2.4459958932238193
1200-TUZHR,0,Female,1,0,0,8,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,85.2,695.75,2.7991786447638605
1202-KKGFU,0,Female,0,1,0,12,1,0,DSL,1,0,0,1,0,0,Month-to-month,0,Bank transfer (automatic),54.2,690.5,1.7806981519507188
1205-WNWPJ,1,Female,0,0,0,7,1,0,DSL,0,0,0,1,1,0,Month-to-month,1,Mailed check,59.5,415.95,1.9548254620123204
1206-EHBDD,0,Female,0,1,0,56,1,0,Fiber optic,1,0,1,0,0,0,Two year,0,Bank transfer (automatic),80.3,4513.65,2.638193018480493
1207-BLKSA,0,Female,0,1,1,52,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,23.05,1255.1,0.7572895277207392
1208-DNHLN,1,Male,0,1,1,23,1,1,DSL,0,0,0,0,0,0,One year,1,Credit card (automatic),48.35,1067.15,1.5885010266940451
1208-NBVFH,0,Male,0,1,1,20,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,Electronic check,49.6,939.8,1.6295687885010268
1209-VFFOC,0,Male,0,1,1,68,0,0,DSL,1,1,1,1,0,1,Two year,1,Mailed check,56.4,3948.45,1.8529774127310061
1212-GLHMD,0,Male,0,0,0,3,1,0,Fiber optic,1,0,0,0,0,1,Month-to-month,1,Mailed check,86.05,244.85,2.827104722792608
1213-NGCUN,1,Female,0,0,0,6,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Bank transfer (automatic),49.65,267.35,1.631211498973306
1215-EXRMO,0,Male,0,1,0,50,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.55,1067.65,0.6751540041067762
1215-FIGMP,0,Male,0,0,0,60,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),89.9,5450.7,2.953593429158111
1215-VFYVK,0,Female,0,0,0,4,0,0,DSL,1,0,1,1,0,1,Month-to-month,0,Mailed check,48.25,202.25,1.5852156057494866
1216-BGTSP,0,Male,0,0,0,45,1,1,Fiber optic,1,0,1,1,1,1,Month-to-month,1,Credit card (automatic),108.45,4964.7,3.5630390143737167
1216-JWVUX,0,Male,0,1,1,25,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,75.5,1901.05,2.4804928131416837
1217-VASWC,0,Male,1,1,0,43,1,0,Fiber optic,0,1,1,0,1,1,One year,1,Bank transfer (automatic),100.55,4304.0,3.3034907597535934
1218-VKFPE,1,Female,0,1,1,12,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.0,233.55,0.6242299794661191
1219-NNDDO,0,Female,0,0,0,9,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.85,663.55,2.5248459958932234
1221-GHZEP,0,Female,0,0,0,62,1,0,DSL,1,0,0,1,0,1,Two year,1,Mailed check,65.1,3846.75,2.1388090349075974
1222-KJNZD,0,Male,0,1,1,40,1,0,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),20.4,745.3,0.6702258726899384
1222-LRYKO,0,Male,0,0,1,6,1,1,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,26.35,184.05,0.8657084188911705
1223-UNPKS,0,Male,0,1,1,20,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.05,400.0,0.6587268993839835
1226-IENZN,0,Male,1,0,0,16,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,78.75,1218.25,2.5872689938398357
1226-JZNKR,0,Female,0,1,1,8,1,0,No,0,0,0,0,0,0,One year,0,Electronic check,19.8,160.05,0.6505133470225873
1226-UDFZR,1,Female,0,0,0,2,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,49.6,114.7,1.6295687885010268
1227-UDMZR,0,Female,0,1,0,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),91.15,6637.9,2.9946611909650924
1228-FZFRV,1,Male,0,1,1,50,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,0,Credit card (automatic),105.95,5341.8,3.480903490759754
1228-ZLNBX,0,Male,0,0,0,21,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,75.3,1570.7,2.4739219712525666
1229-RCALF,0,Female,0,1,0,64,1,1,Fiber optic,1,1,1,1,1,1,One year,1,Electronic check,115.0,7396.15,3.7782340862423
1230-QAJDW,0,Male,0,0,0,3,1,1,DSL,0,0,0,1,1,0,Month-to-month,1,Mailed check,65.25,209.9,2.1437371663244353
1231-YNDEK,0,Male,0,0,0,58,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),19.15,1035.5,0.6291581108829568
1236-WFCDV,1,Male,1,0,0,14,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Credit card (automatic),90.45,1266.1,2.971663244353183
1237-WIYYZ,0,Female,0,0,0,18,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.55,389.25,0.642299794661191
1240-HCBOH,0,Female,0,0,0,67,1,1,No,0,0,0,0,0,0,Two year,1,Mailed check,26.1,1759.55,0.8574948665297741
1240-KNSEZ,1,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.1,20.1,0.6603696098562629
1241-EZFMJ,0,Male,0,1,0,61,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),25.45,1538.6,0.8361396303901437
1241-FPMOF,0,Male,0,0,0,52,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.65,1025.05,0.6455852156057494
1245-HARPS,0,Female,0,1,0,14,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.4,292.4,0.6702258726899384
1247-QBVSH,0,Female,0,1,1,43,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Mailed check,50.2,2169.4,1.649281314168378
1248-DYXUB,0,Male,0,1,1,52,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,24.8,1229.1,0.8147843942505134
1251-KRREG,1,Male,0,0,0,2,1,1,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,54.4,114.1,1.7872689938398356
1251-STYSZ,0,Female,1,0,0,4,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,80.25,303.7,2.6365503080082138
1254-IZEYF,1,Female,1,0,0,31,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,99.95,3186.65,3.2837782340862423
1257-SXUXQ,0,Male,0,1,1,5,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.45,86.05,0.6390143737166324
1258-YMZNM,0,Female,1,0,0,27,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Bank transfer (automatic),110.5,2857.6,3.6303901437371664
1260-TTRXI,1,Male,0,0,0,4,1,0,DSL,0,0,0,0,0,1,Month-to-month,0,Electronic check,54.3,195.3,1.783983572895277
